size,bedrooms,age,distance_to_city,price
1530.1151049705131,5,68,7.8495039811902725,473363.7718847359
2731.621056242643,1,10,10.431776577501854,768102.695924973
1403.8195176094387,4,93,3.094451220426265,450798.92570550274
1650.7736711668063,4,14,16.92574462606162,407579.3700143787
1482.6441151473784,5,90,13.385798560328936,395623.8169686085
915.660981190234,3,34,8.173185046136345,256404.9345854339
2071.4114072575103,2,32,5.48328256851501,611968.2054718008
1875.966516343387,3,83,9.553872735416679,526797.9432248161
1895.5159735215234,2,15,14.49717520377861,474926.9754717451
1045.3062726026305,5,33,13.722920135998395,262121.6869944214
2201.3971554680497,2,65,15.292521502255891,556812.964355614
799.0744686038596,4,98,7.59811254509839,234156.2078646656
1793.4285469001352,1,39,-4.624625895983385,531557.8722950034
2595.227812904989,1,27,16.239055989581235,648902.8466571182
1004.7318374346557,5,46,9.16401928463824,299491.4672341405
1216.851135198614,4,38,13.33083032735831,316565.5770264662
1549.8256825438207,3,69,18.34614377320151,292737.62881465774
1248.2621729419004,4,72,22.17204316618841,154164.9987161217
724.6682844669336,1,19,6.750892609295898,203693.08577823036
1534.2814874030137,1,0,10.669799535828222,421197.965838997
968.8481431369476,4,71,16.834182303027227,164659.1366424685
1736.7962153175908,4,86,5.778604907385022,516513.6304329189
1040.2878828830985,1,62,7.089442031047859,290395.8206579169
2274.96720250877,3,66,7.059807107705625,655325.2001510563
1108.3733538318816,5,3,9.859548432959889,346628.54960623145
1338.9692418971622,5,57,8.89938159855015,402957.1960657703
1906.7586086848348,4,24,7.031023388718378,598097.1497875323
884.5678417830223,5,46,5.171212921968703,281928.9072270435
1613.7299673020648,1,37,14.059701641976458,383517.79037273925
2153.571377141214,1,14,16.689155104830586,489928.78081654885
696.2583827193862,4,62,17.413573970862075,76904.33796652054
1592.316929266152,4,20,7.5946322130775785,483017.390746669
1629.9413971242118,4,98,14.268623361286387,387958.5370240553
1890.9114358886552,3,56,11.181629513638878,519612.7433544726
881.524644560959,5,52,7.146643256933373,258646.73667874967
839.7716934578618,4,45,13.67109109354098,186907.54034429652
1760.9707828084488,2,13,6.916974729772516,533240.0844074612
1648.492336616593,2,99,8.119116986091559,461437.8731669165
1625.2464251729382,1,75,3.116351487481851,494300.17798123433
1673.224104748488,5,16,7.67889451283387,527147.4465888774
1159.9876392107547,4,38,11.269306045072923,330379.1408805375
1616.1268485805017,2,8,17.84467247838748,336372.4342349079
1646.5362366493407,5,98,8.232522768991567,482582.2391398939
1142.824290986816,1,76,4.809154264565331,329539.43908970506
2432.8872555723783,3,78,17.486844854670625,575594.2842697245
1736.9164604558937,5,81,7.477237814578912,531631.8329665046
904.3482513986756,5,96,1.2580917192956758,298073.87986705324
1828.2768043169149,3,5,10.66546867568392,533906.8986345436
1012.6591648863393,5,90,8.376132633604124,307513.0730588319
1893.542301871226,1,22,21.501978213425858,353462.22131944896
2079.297789503702,1,58,12.37683017173606,538054.313487162
1089.6588408241448,3,90,9.268288231725819,306429.1715616871
1981.688064622161,4,97,5.377513953721983,615094.7161690538
1706.3904634682492,2,45,11.650834205964838,454659.03195923124
1911.0300799972451,4,37,17.28354975030897,449154.971819806
2448.396491326974,5,13,11.559070917386302,707895.0151491652
1377.3059419985648,2,99,5.762851539410271,409176.6835870874
1123.1319178212552,3,71,12.69403105875977,299013.82051023084
1055.2427851872383,3,61,9.756965525635923,276957.19672019535
1092.0948575172808,2,34,12.24306551659081,255296.9301329911
1461.4491452929478,1,18,8.225963249078898,420215.6497070308
1670.575987408322,2,29,8.10852362869394,474959.58321028616
1638.3453996650096,5,77,7.911101012841101,504994.4141240979
1913.591624518012,1,83,14.711190757486808,463921.3823390874
1506.5009459389535,3,24,8.158873623794543,443626.9013521813
2226.7670385786587,2,39,7.701346343128865,654987.4591704024
1367.671583381022,4,87,5.289670492188168,422713.1517478775
2860.0845832948094,4,13,12.270069008583837,818352.0132728763
1812.833673882503,5,25,11.558509010656092,504486.92657365697
1071.4212217918587,4,86,7.756158877556845,315933.87355649605
964.5537509694439,2,21,6.4531064622106955,300075.4374451621
1741.2362076215927,2,47,19.38086706613856,329074.1715367654
1388.2686073370746,4,82,0.5977847243758099,430244.05871138436
1857.000247046046,2,50,12.465860016008605,493669.51089211286
1736.6188122867725,5,2,16.45701774108004,435554.8458482429
1463.5855436715635,1,41,-6.9340688074414984,420946.82958414534
1076.6031409657976,5,18,13.970700300380896,264797.5267699312
742.5763876570677,5,72,8.89872699251956,230403.82811934524
1276.7425239664894,2,27,11.280274321416297,334469.468463647
1928.1993971617362,1,83,8.38381017738955,543685.5378267011
1607.046872065102,2,44,15.376967228230384,378291.2751602059
877.130610644006,3,70,11.815596708356786,211089.97008554585
1586.590462925591,2,77,10.658599447671579,430042.6043550062
1692.6586898644184,2,62,5.5056969652070356,502106.13696265
1058.0712818994334,2,72,19.41146116917094,122716.98192775929
1576.862552972764,1,18,10.049655098666355,439834.5503479136
1529.1043592229998,2,46,21.449028987302295,247682.15838031468
928.5148510846884,1,13,19.637846925890976,72063.43546946558
1678.8936801741415,4,37,1.1082451636730966,529111.9975320833
1780.3922631841172,3,52,6.725270195986549,541526.6539756508
2041.5256215876384,1,60,4.815244970125291,580595.1089503547
2026.9010260174514,4,35,9.758969592564688,602887.2328699417
811.1653160214545,1,39,10.93582010243081,184341.28879352892
1031.0874800424385,1,80,11.149632339467152,254571.91906342556
1757.5176336043298,3,29,15.270643380094894,434847.5475695263
1756.8929754561045,5,8,17.46791384654435,415683.20563172724
1757.523843153024,5,63,14.837438746193193,457663.2152799811
3426.365745327361,1,32,7.195323928881266,1005319.5254823427
1785.4452553465835,2,51,6.089880674462803,518781.7419479705
2067.7828200902995,4,88,10.013809179419683,614780.0937162888
1977.0008817466012,2,13,12.130597632023306,527213.5832531125
1825.695625652899,2,74,9.084043271414389,489219.21286680724
1342.3653776798271,1,52,3.272575818738889,412771.7267404658
1879.4846102466338,1,98,13.410297542884003,458491.7082564905
1113.587392731214,1,58,8.038426156330484,297200.33767431823
1381.5906966299956,1,77,7.887436327889784,374392.3224294506
1257.3182260854483,5,93,9.726936629709536,355592.3053848587
1540.9370696931612,1,40,8.800505414599195,417894.748419119
2657.329283336754,5,67,8.167494722439493,790476.6269555181
566.367403704126,5,67,3.599373465334052,200680.07405680802
1843.1300951872568,1,91,9.438762665241706,496174.0326540403
693.6420644051742,3,7,13.51476895953434,152671.75121009524
1264.0340671052832,4,1,11.323220025606446,359729.5047735991
2044.475298483683,2,85,14.740607195503223,498424.71736379014
1532.1400095477313,5,40,6.3572748883999655,482519.7436217026
961.127611035347,4,54,3.6097076044109926,306844.9055747193
1142.348145370016,3,15,8.770750105110016,321324.8104815245
1839.798874467338,2,92,6.928816907256515,536429.7261782108
1134.8166841414318,2,61,7.44832508396126,319292.97917116265
1608.2292947909875,5,47,11.058748590405637,457845.32804269204
1522.7859199519069,1,29,7.484597304476723,424470.5052162492
1174.1998261970914,3,11,3.749657553968029,362750.6143623793
2571.972044662663,5,34,7.20502636059001,808723.0912095458
1816.9595111590056,3,10,11.700296834304007,507980.56683858956
487.42870667119644,1,63,13.357403005034588,43507.21410987725
1593.2271573847138,1,49,13.307113920416736,392507.1657531679
1169.106767615806,5,84,12.122365471239547,321076.3197435468
1926.216667398112,1,20,9.159532670173778,543591.6569767436
1103.7396307836498,4,68,12.024570494795647,298966.95486427116
1442.6317792665504,2,47,9.788321709008814,380055.7814197389
1752.4936394902286,5,19,10.565480689101188,496220.18027738144
1932.8775970850606,3,66,5.303366310670301,585205.6062314793
899.8517964721119,4,43,10.219374818803578,251902.6895317741
1332.7493820795257,5,32,11.893331171257058,339304.14966671786
1262.5273444195218,1,72,11.705636567198543,299611.47869216854
1173.335383713144,1,60,3.5624048697035073,333568.627742265
2382.7271201405483,1,8,10.481303882016912,654369.8081015416
1702.4908554804779,1,67,2.780552112680433,493371.10397237947
869.5580228324774,3,34,10.868383230692631,230964.40784113642
1958.930973527388,4,80,6.49331404198643,580423.6782213902
2561.0780985063166,2,97,18.528214712627225,587444.8379874687
2016.2326302755735,3,87,10.59621664647945,545141.8323845312
740.3150170229933,3,95,14.005820099119614,147702.10320760478
1257.8829635668744,2,64,20.5543631851214,177670.2897518317
2133.455574593311,2,7,5.912990944556395,616231.3793937614
1146.1652671906097,1,44,12.178374554529556,261070.77596974457
1721.9097140731142,3,86,4.070444953835769,526373.83200478
1887.3170267146684,5,46,11.724485041249597,551077.258762986
1036.5347642109587,2,39,18.828546332252017,154311.73836407368
1470.2373219690999,2,75,6.860583927791053,418980.56157301867
-120.63367003453618,4,53,5.57022843352702,-41617.59201912768
987.8061793328551,5,75,9.544128832407184,294499.1461541765
1373.7159243034198,5,45,20.229086440441428,245537.8396703953
876.1084090175752,2,46,13.855194599766275,178337.93415272702
2316.2056519658177,1,14,5.475426739719947,685297.3422166402
784.9293110196836,4,18,17.275302912408847,109105.45295240158
1279.9777566515081,5,25,1.7246850383340657,431148.55987695564
1565.3702886430456,2,51,20.682795644013623,267786.65907803364
2220.6366445330577,5,92,14.282253400075795,591541.723838781
782.0689244102803,4,21,18.817787200033592,98077.1777688349
2081.58187607748,4,20,1.7610094580798243,645183.9901932876
1505.1165305097936,3,50,10.847209154298431,410013.9581755591
1009.2456744760245,2,37,9.33055536717142,272105.3453422396
1731.0517371316355,4,19,4.965102632766794,525840.1227411862
1599.529847786735,3,28,3.519881898743039,497493.2039371105
1199.8915614206026,3,50,12.535406293797744,308735.7144177017
1534.9010424950095,5,3,12.988658540568121,422485.37816633756
1307.3432015691199,5,54,16.499870233628762,294938.95258229837
1556.758672625624,3,70,7.482894733365846,460654.1853847118
1831.0653372605234,5,91,9.29195094922095,534071.4238681302
2293.008408072676,4,27,3.0877003752695407,714757.6016226402
881.0922505865755,1,3,17.703929059973746,105246.08795035652
2566.5166873281332,4,21,10.347740438786216,752067.7723309866
523.9561002387491,3,75,13.612942508100527,76182.24337115177
1424.1074524822084,3,44,13.78952698055506,358347.6065214678
1794.1586032422883,4,66,17.29553578650989,421114.40144329675
1640.4959338675162,5,85,5.843002663662733,515990.5304865987
1188.6502400897032,5,65,13.487933001735891,297550.30018830154
1395.9388748213623,3,87,9.874956468454792,360858.468963229
1253.4995326705837,2,33,20.528385331703156,186158.95510238022
1205.3176215278943,5,90,5.828179105019916,380922.66025924706
1924.8010485105124,4,54,15.857131738819362,474563.0850151566
1678.5077429825237,5,0,11.751708896141984,490050.39390059916
1153.545202369673,4,71,11.489280471030106,291375.8798147426
1949.7999377166254,3,86,10.270103630237449,555304.8691557822
1653.6497604383046,5,37,16.733329114183938,395356.530991753
1906.43105941948,4,5,11.319258505369673,538577.2351401033
1814.814420961806,3,85,2.377923309395115,548400.0510934705
1085.502494538964,2,24,16.097517843561224,208970.85813980107
1219.9094799015152,4,81,15.18100916065861,274421.20366945956
1873.646802561631,2,16,12.935688421064238,495710.82610905555
1805.1851327167324,2,60,4.357631851262267,535764.9876998707
1489.549203017926,1,11,5.134423198893399,443486.00584732526
1558.663691654391,5,5,0.6127855738194548,516494.147159911
2138.8324478942122,4,89,12.301649365899069,581708.7158517572
1204.214305582085,2,26,3.2522557591281522,362793.8016690217
1773.548690585019,1,7,1.4062455356891768,545759.4993511311
1398.903673783053,3,82,16.37494559650022,304444.940850724
1391.15939838639,4,64,13.840897822314234,349333.95680365816
2049.388425993595,2,56,8.334141675845364,598129.5237214492
1912.7081744940149,5,92,9.329767083714023,542276.8988683514
1906.7548180003193,1,98,-2.0367210349197116,554708.3826979866
2152.7394035771645,2,39,14.5837245952961,540116.1384140807
1510.5019208163794,5,13,6.536342677556579,501751.4110970686
1840.976485647482,2,34,11.651454315665704,504746.9500631819
1344.866621703272,4,47,-2.4428113089574204,430285.7031288137
1662.083176244221,4,83,14.887840160807729,419050.96633484814
1434.9284728161576,4,55,6.235776153071379,451198.8463667915
1548.497982496359,1,48,3.119788681053228,471139.1709569345
1797.5785127184568,4,12,8.301991827558163,551629.0545141193
1090.8896583832638,5,60,7.018023910322575,338015.1644792289
2546.19363784273,2,48,15.371338064549331,651105.4202106479
996.991309250149,3,45,7.898024388191864,279286.1063570011
892.9056936061339,5,61,16.81308513306684,169356.2649032537
2079.055436750034,5,7,11.650713078945365,602857.7160477681
1895.831346981468,4,42,14.471839436061874,491447.6254576906
1812.0599085260776,1,19,9.989167733860569,495219.6229329447
1814.17275463214,2,96,16.360294911699416,425724.12789709994
1493.8766135765427,1,89,4.23188004858662,440935.38382856676
1051.3728142570842,2,38,10.568122287471635,290273.1784969296
1537.9022790968631,2,84,8.017820852842926,437718.12111383857
1161.4191442439442,1,48,16.98314239753656,205181.72482823028
1987.5598667088757,5,63,17.49517202329713,480373.41344283416
1426.4713092489308,2,61,10.002106296185593,375517.31212196674
1087.2514016037442,1,53,3.542444494520974,306686.7740652283
1339.3070791735033,2,8,12.135486583958338,351630.5166562633
1706.465727137812,3,87,1.6769513248311672,513786.84816358465
1218.1377235980126,5,36,18.130713993915556,245994.49965349346
1088.8898022167843,4,48,7.634149646819807,339081.48708096787
1621.8436057459562,2,40,9.847149182912524,443415.36887821055
1622.4832855543614,3,16,6.59524462096623,511901.17620703223
1246.5284123144352,4,87,5.491092066495897,371575.5264435224
1264.4808471908386,4,20,13.68645658273526,331586.6548266013
1616.0249686788181,2,50,9.206916614743392,456671.3956395501
775.9578292513379,1,58,10.212412694615876,190981.6147522871
796.2681128117224,2,38,4.980544603905804,227715.5454541722
1140.777889373782,3,54,14.2802961174852,282540.14738013933
1393.2764241440764,4,40,14.788948675684335,338838.6749393811
1655.4537827990023,2,38,8.955357565602114,475703.3996688
2237.678108474776,1,12,16.339610666659436,559856.8690628924
1928.8298116010096,2,63,9.479379228877388,535073.0075229148
1420.0307350182864,5,10,13.898777481444105,385678.4763956088
1490.4918960486557,1,18,1.885362095849512,444055.5772461487
998.7353176810956,3,10,11.767154332432062,272357.25056726974
1490.743432003805,4,76,8.642592661965326,427074.01832852577
1355.6706805399308,2,45,10.777612129774981,360007.8123770004
1661.3592801690447,1,44,10.55341202827913,446981.73834151967
1086.3845282238385,5,0,10.62849911088492,327275.85948933696
1759.6732571205862,1,39,13.078503646812766,464263.1114005939
2266.369456501289,5,18,7.174131841970106,696057.063211257
1445.6199257715712,3,75,12.845396297678215,377571.2224520048
1700.8558610494706,4,71,16.162624415589534,425144.12880147714
1845.0719958555562,3,71,2.9492949750983835,566629.7619402457
1299.389764057082,2,60,6.097299508853372,373727.07106558984
1612.0462409052084,1,11,6.307322872494069,454222.3739682662
1506.2962003908974,5,60,4.539771002745203,498416.85741269676
1548.8380492744159,5,32,7.6265111518147055,476725.1353087041
1113.4951080722667,1,44,15.165592576999202,210237.34832360782
1512.2550871294713,1,89,17.237934622562143,283720.03027088044
1748.9991456227249,2,91,10.53087484873251,461017.9392430836
2225.571803897521,3,68,8.378819945758998,658166.2822598035
1979.6354130426034,5,7,14.0146198454033,554864.5244839423
2576.5912287557785,2,24,-1.8198424712609,793042.6740311864
1116.3262185559752,3,90,4.724107639484209,337062.6473456097
1936.160318360339,2,45,-1.608152033499577,578099.813131664
1591.671002869176,5,86,4.67150141322279,492090.4286748611
2594.901466608836,1,29,6.164912365489998,752601.1736387523
1095.8508573224242,1,46,17.38840938968839,184105.07670028822
1080.139078909612,3,86,-3.8053098307799473,318968.4074301513
1200.303677277989,4,48,7.91648699882833,352013.2588715517
438.05213784509647,3,46,13.097832360890536,64604.16264654821
1237.1224891596194,4,83,12.053653316345466,305193.46608159936
1120.433669223151,2,81,17.30869066767447,190602.4287607331
1575.1968932381037,2,17,10.805257392982943,429710.7454967695
1670.8779878885798,5,65,11.871390902405725,479640.52684733004
2438.085419607943,4,67,0.8074658409872484,749500.9698898648
1975.2119190930252,5,93,5.058655709115955,598176.6217530986
1211.5481721687984,1,32,1.0864762827598824,362733.63979822677
1050.792664325821,4,35,12.863040539570498,254527.9804020691
1745.959585753253,3,81,11.74345225878623,469025.0861669114
839.883396489679,1,18,11.567689836417577,172859.94625285838
2415.7293829271766,1,27,5.592831957709628,707625.4761907911
2089.7200603606434,3,39,5.135251103416673,626646.8994623998
1265.4121739476477,1,83,11.047234661482086,317680.5261222294
643.4327354545612,4,96,6.653069736144326,183592.50508311496
2176.9361870827065,5,75,4.897977180838816,658724.8083068181
1442.730077373691,1,14,7.458053143709659,410189.5438955631
2118.908155986731,4,40,6.696289819823458,648451.1595232286
702.7861706028165,2,38,5.666385126857733,204469.8390453004
1200.3124885231136,4,1,3.8711609162119895,386287.57534513937
1502.6218498590915,5,62,12.243448841694534,406719.9141822892
1523.490296882371,4,28,17.780247197385286,334507.97418906796
1274.9672642603782,3,73,9.804978996906732,340926.8852208269
1811.4249661737495,5,65,11.112170684849639,515402.49147340364
966.1897853087028,2,50,12.681889263008518,226946.2436618792
1428.8102574893533,3,74,11.83282878596561,360821.9279187613
1560.1478158559494,4,76,5.765438358415104,475787.5348270399
1757.2194170293744,5,9,18.599231055512924,384510.233052664
1855.807439044445,2,13,6.213447431610195,557118.0639207413
937.6789540810654,3,81,13.240441823302046,197660.944278206
732.9429146321888,2,50,12.650956536714558,160055.4418730442
2138.8384109492545,4,72,0.20779228932681093,652460.461370571
1666.1570059897958,2,38,8.205767915435404,483000.57862395426
1125.756731721723,1,27,10.28314225906085,301666.82294174033
2275.5759877612613,3,2,10.66575605712143,645086.7261791624
1557.8373171464293,2,83,11.507102577583835,395925.64098846115
2089.6485920319133,4,69,13.788314364699879,548593.8146559134
1533.7592407050545,4,26,9.962423178646109,440444.2075322607
2530.3739624409936,2,1,11.773087840089719,714783.6080789586
2377.6704212216023,4,92,9.775227066138084,681448.5449303301
1375.5179257604632,5,37,4.913331716226132,431975.3811992386
1985.7854754771777,5,2,10.16200720684837,573514.9103413014
1822.6879747925736,5,15,13.745449221265348,515357.18035570404
2184.3157787661744,1,93,15.543941912376825,542692.6248463263
1017.5382697099478,2,39,12.68657828772102,242589.21698263174
1843.0257299992197,1,1,16.671751629746495,415630.23085353855
2029.212243424794,4,80,12.094323737044903,567104.3608505308
620.6302567884428,1,40,14.319399108344186,95153.55079943936
908.3707436671125,4,11,14.68695574639893,199915.40723766616
480.38391111994974,4,34,8.883247295581322,138272.8175187474
1365.2965827777211,3,64,13.630017162838342,346217.9731985774
1858.7711278979812,5,54,5.296775511795429,566398.8093876523
2251.178526048014,4,44,11.749061712744318,647517.5604806888
1537.0473902098877,3,78,12.885129133342264,389409.40255794843
2314.307772785646,5,89,15.25547560349665,599001.7808711427
809.9492708925543,4,84,14.103796519906531,156423.17839735906
648.3087803224226,4,61,15.320570916673567,96285.46614512394
1472.2261505516906,1,48,9.503098349367885,384812.69884561584
1692.0327244696537,1,94,8.273034226649763,482302.15942712704
1483.6526259529535,5,24,8.625506210571919,458008.13847658865
466.2789499800617,4,22,11.331418652243151,121927.9881939022
1455.4399802436058,2,23,0.9562649217887387,457198.4556889267
847.7652497475734,1,37,16.65878485197277,118784.29463681506
1834.8362744150193,5,27,10.219366799144874,543580.7066704299
1683.299123048424,4,20,7.924992088324403,505611.8607254263
1030.0601068363223,4,53,-2.6485810530273035,331752.7174892674
1243.0665413316533,2,17,9.815932469108587,327262.663542317
970.3932390555242,5,35,9.007617424621222,304367.64739288995
1468.660451363414,4,98,5.514767846773725,427659.47034708905
1977.5711602506192,1,44,6.634765774364939,561875.1837295516
1007.1369768322281,2,72,9.866816777774183,279184.39769619144
1752.0232577589222,5,52,7.058817702061585,541655.2524828559
1234.8711908137795,2,29,12.85939033089178,303756.50185331935
1103.563583868828,1,59,6.256082056779919,316073.1792877438
1446.4848200227211,5,97,10.77304214760389,391112.8525185775
982.378838790313,2,31,15.900226844055851,168167.11112617658
1223.1753473264089,3,66,9.817020687187243,331116.7131461031
901.0610537055758,1,66,11.779885619798728,188701.8539284254
2482.3625664581946,1,27,11.463256937002992,682856.0804854907
1517.6317759858644,1,43,10.03998449808633,411144.3813878738
1150.1372460037073,3,78,9.664964290282448,326627.03691360075
1606.989955367111,3,40,7.143128892750441,486695.7248188061
1443.8359751545852,4,62,10.755061452789096,392972.352002851
1389.5152002333884,2,22,8.583662455802664,391865.2887129605
1807.0833500217127,4,74,17.730450841173536,403671.10977838194
1878.7538550236525,2,47,14.055716295549557,465278.96742648364
1234.7494261947363,3,31,2.73602052055827,378040.17258718464
1212.09087967766,3,56,3.014210008909613,394527.656791638
1362.474151424178,4,99,9.347700654803175,385358.914093676
349.0394176322077,5,32,8.023472612801267,113881.46683942882
742.4044689007238,4,23,9.084030408890374,221704.11210133767
2183.4371337222624,2,38,13.255807303261566,584910.3875234931
2322.4838567506417,4,33,11.578679494386785,674300.5041453902
1375.4819802218108,1,55,11.528146152290772,337758.9010785873
1788.2784815278833,2,27,17.230973327476967,406657.5457209818
1655.625077271768,2,36,3.0555422291346037,495707.61426100973
3039.440404227619,5,6,10.519694170744495,903398.5591079006
2059.787455717288,3,67,7.10473726026373,609865.016618117
1436.0412042596167,2,36,17.17717892919676,297629.46325225505
1022.2297796997871,3,55,-1.0467580291167184,326224.2937826479
696.7768398712137,4,64,-0.8274079285650071,243909.0598466872
1601.7318179336116,1,64,11.523181481740254,405357.805739765
1121.8246273578484,5,46,15.631482796620734,256992.50372586426
788.873145201163,3,19,13.86627160658525,159136.15103134874
1176.7135578787368,2,18,5.995096033411458,380651.004797567
