Feature_1,Feature_2,Feature_3,Feature_4,Feature_5,Target
0.581992339286313,-1.245593911614555,-3.6613479854445288,0.6891522969060371,-1.1924620688359389,0
-0.019006657848474218,-1.5888184753202212,-0.7940382290738168,1.6172990282815727,-2.0343232284483106,0
1.0727448326635665,-0.9082061822885704,-2.909899772425459,2.4022982613886104,-1.9045413645373737,0
0.544751437973994,0.06416712562467415,-2.610866558854424,1.5669726874680003,-1.7686102269824233,0
-0.3855897960440616,1.1511294059581902,1.7038742004858998,0.9637001736043587,-0.9788894672879302,1
0.2247861718743589,-0.6053929239275391,-1.1381375372055242,1.8793816076051835,-2.0468733067312836,0
-0.4967852966429471,-0.2781192303112381,1.5852827585137748,1.7544990676670953,-2.0347464737215826,1
1.2283663804565839,-0.5899092978657563,-2.643161392983461,2.979467023927291,-2.154959759874856,0
0.43354240491964213,-1.47423727889541,0.2454110331948609,3.4567762954597763,-2.829769551210978,0
-0.16077868172142673,-1.1079830420429075,2.084493060286959,2.6409338565657503,-2.2275364576037613,1
-0.11952787677409238,0.559577061510467,-0.8395655218955076,1.3170023164134292,-1.8997461231556132,0
0.6292885010056934,1.3798386997400571,-1.3725736171041585,2.7422843800285803,-2.3870241937495145,0
-0.2814542444238496,0.38124426647807275,2.0179322209827784,0.6451741147283858,-0.3546274973084731,1
0.33183119282813567,-0.36158858057559284,-1.8908373663633542,1.6560354907528967,-1.9294152483590687,0
1.1848197528109916,-1.7021343999747023,-4.464544837257395,1.6053184022393872,-1.4864472292434672,0
-0.6695614779125076,0.5714083877187804,2.345031219833364,1.9789301862106394,-2.2571891659825174,1
0.9747491524550492,-0.15556569452183558,-3.908959751055267,1.5107266044381424,-1.513371785116957,0
0.3804304143790871,-1.0698953290805033,-1.3976782181310268,2.129288078029013,-2.156926767622318,0
0.42029789283493435,-0.10735479071401643,-1.508325516473083,2.1069692975217555,-2.1115688908018178,0
0.10650175897803549,1.1650321048394572,-0.919238620340193,2.0124384491999554,-2.2937936816295474,0
0.8080279325197691,-0.8979876415443887,-3.250931579810339,1.5354837794468128,-1.5557235319831901,0
0.48194165858741767,-0.1868033912610023,-1.5819821581326547,1.9972664579391464,-1.9249364078004136,0
0.27517595407024675,1.142699916235183,-1.8160928841365234,1.4750858334037504,-1.8025459888353568,0
0.40964088215543937,1.3005268585960061,-1.353425978125351,2.224845223931203,-2.192765633723871,0
1.0320379816369536,0.9362090095799499,-2.5676138227265453,2.6490748759926026,-2.0974079106605377,0
0.9236476780773011,-0.5951034386477235,-2.2015812116742173,2.746427676974386,-2.234045257501335,0
1.1055977305857816,-0.4595489411617563,-2.0352435409541374,3.332075939092225,-2.4894197032245478,0
-0.0625843940288544,0.3497695206060582,-1.2807740735638182,1.3741563642338508,-2.0376564158926174,0
0.24710385154774683,0.5225619208753273,-2.354098386531908,1.1067900767296146,-1.6691963245741859,0
0.41689474404400184,-0.6921522120768903,-1.893316268099752,1.778546564901427,-1.9210195274941169,0
0.3495979872767909,1.2902611290460646,-1.8697613732033782,1.6402029879182016,-1.875864376963902,0
0.49018073431518183,-0.47326504683304876,-1.0446064819310124,2.612850620417779,-2.35017375001538,0
0.08739689902959724,-0.65695517639841,-1.785195626430011,1.1442456600315252,-1.7478932858264398,0
-0.5833562619267016,1.5133362783557256,1.3442120502789634,1.6586053723579326,-2.167498661821618,1
0.36192202071432233,-2.0254180833204796,-1.8298878137192485,1.8163235798059465,-2.025308624635851,0
0.8053948306501386,-0.7578561960058762,-3.2422047914645917,1.7299441240091582,-1.7606806318423693,0
-0.3061102802131155,0.29760494279712235,2.0835295509318312,2.351474377736098,-2.1597833200897925,1
0.22263606700090777,0.08079162972197933,-1.481316501426587,1.7821001656062345,-2.0807046238505214,0
-0.9093941752661443,-0.8327052186054525,1.5706590552923543,3.176235437094324,-4.201217977819381,1
0.577795735567832,-0.2641710099153342,-2.568305341441427,1.5236430109279278,-1.6531460609309596,0
-0.23912030436385978,0.7641052963280948,-1.5060604125281059,0.6549855155258546,-1.6561405861327425,0
0.7857530482375235,-1.0637896161020317,-1.8352697223614127,2.7279388130111144,-2.2968508923484108,0
-0.8090414447476104,-1.1501720603143877,1.9038529437420304,2.764866980604948,-3.4782810714497012,1
-0.5815559737763942,-0.6528084841698033,2.094009201533483,2.8857005409218655,-3.1628900648203904,1
-0.09880319735315157,-0.5361721666239897,2.5523235377788898,2.0379996380600423,-1.3138459364827586,1
1.2027768823754552,0.2886321508983798,-1.6546994309750298,3.721451323023557,-2.5936117395447904,0
-0.6019616679160009,-0.554337967313331,1.5090403569374606,2.1569974911284207,-2.6570425780365072,1
0.2705544035033012,-0.47434544190347283,-2.3462749832381498,1.1268793967486328,-1.6492390080230142,0
0.40845929152367755,1.013455821741101,-1.4450856307868514,2.271190400349935,-2.278683254010713,0
0.10851091310587169,0.184810302489739,-1.631082481884316,1.3730887113574037,-1.8943276506518705,0
0.4636677385029444,-0.24015281230749122,-2.153660294116546,1.8315723112836522,-2.0012939650273216,0
0.2547987588500924,-0.36624169747817953,-1.1483743539969484,2.064678702612006,-2.1966062272444526,0
0.19587302678771468,0.5310966022846075,-1.0883861085308877,1.7864608586285842,-1.9770444183617537,0
-0.550638516709985,0.09697017676084972,1.9985460744082968,1.8129139448591711,-2.0238812499928516,1
0.7587225991243145,-0.8680639066752307,-0.8971465461529726,3.381476905835025,-2.6644534472886545,0
-0.22045421705855006,-1.249395203059528,2.1577863375980426,2.0204894744095845,-1.6449428139844104,1
0.4840834854974685,-0.564981911032076,-1.433789084634776,2.234610814074463,-2.1133345074877115,0
-0.31188753905789174,2.501645035135113,1.504732474323484,-0.29684304443956133,0.3864971644332016,1
-0.22206886707521906,1.308011915661778,-3.1157742509649147,-0.5571675818839807,-0.9776931360674477,0
-1.0229471666353651,-0.5655112882176463,1.6503433170047745,2.09613659006006,-3.2211709892720037,1
0.6073447303155088,-1.4494197291774182,-2.016477324494372,2.1363786417293236,-2.0352688802807015,0
0.8498489101115043,-0.07436859881871455,-1.9317973074287431,2.694590909231659,-2.19519106225982,0
0.7309573755640462,-0.5422823377626642,-2.7947399700988336,1.8826823199138205,-1.868967188544783,0
0.7772642657665212,-0.6190727365172086,-2.1034726418952565,2.4394028051616177,-2.1113349359691758,0
0.519151105208652,1.8065162106620096,-3.4090619228455843,1.065834949788673,-1.5922593447634101,0
-1.2181929103135885,1.1833238104431567,0.3576541108944091,1.912019264991181,-3.8433366303816276,1
-0.9441996127538361,1.6648018292404523,0.4926253275287147,0.9203082461412853,-2.3063986220195702,1
0.6368806075112379,0.5542247039460395,-1.9079856168988418,2.2846973354394735,-2.1011562166726656,0
0.5403941510487553,1.9928326252700297,-2.7066925454636475,1.4934119646522939,-1.7354616393940603,0
-0.5581929190917967,-0.7604181998113736,2.0197873841995704,2.6660620672492388,-2.9231776665689897,1
0.01797613487365246,2.484969953586654,1.989481643501527,2.015901207251366,-1.3185211311973382,1
-0.9295722213730265,1.214973511292237,0.9710437078911456,1.3027192930672409,-2.4993508874961243,1
0.1270264729823083,0.6569471123242788,-2.4408879992954815,0.7081651260126709,-1.4790668038348314,0
0.2713290245603237,0.015227020617449225,-1.316294821264756,1.9170405735925231,-2.079681307340466,0
0.8455107853017565,0.6550406137817893,-2.4875245046396968,2.287618995191148,-1.989616833356492,0
0.3795852043612369,-1.9700004554188741,-1.3221777537961157,2.171271645400016,-2.1732178541427336,0
0.22080608580243405,0.18151333150755436,1.7747342616671269,1.5393811206637957,-0.572519079126502,1
0.7603981082114095,1.1154332973811345,-2.37969768901477,2.1152192466402093,-1.9050897987477189,0
0.06844833757619773,0.8074447180083516,-3.158977863607223,0.07874873126430226,-1.1906610860757945,0
0.9296996999302447,0.5987390159931402,-1.1439892435181291,3.5773928933832293,-2.688094135476474,0
0.6128114945191245,-1.7869457313398482,-2.292454395558467,1.9442653931410678,-1.9313081509064571,0
0.20353270874693297,0.22035182927354544,-2.487818030304868,0.9691774177763448,-1.6470328923747672,0
-1.5825503468970452,2.414217312238733,1.414151644941984,2.3041684265267497,-4.437861948419814,1
0.6521438792244665,-0.566128588607568,-1.5838710338762807,2.704799142030139,-2.3921714367050946,0
-0.27101498906465915,0.17698631145506066,-0.9850901755667496,0.8025418636321615,-1.6616529873031964,0
1.0244730287941712,1.7666554892914357,-3.588236607468902,1.762561782122272,-1.573257241818113,0
0.6701541010334104,-1.3889081710291074,-1.8543896632264352,2.452104485312264,-2.2021977001244437,0
0.5870535021291159,-0.5540552934127837,-2.3900713920606496,1.7261472393812451,-1.781855958356641,0
0.6491452523295738,0.12652320501805506,-1.9604314095852355,2.2232826230351392,-2.0370651058119726,0
0.5942189722099449,0.4796797395099632,-1.3458140254554232,2.678231331392773,-2.3663405987448383,0
0.3190574371229413,0.15725843678529833,-1.9688852780330028,1.6450161509629346,-1.9686789207076563,0
1.1092675957645235,1.3907324875915426,-2.0117276630191405,3.2248362820397647,-2.3618643197128826,0
0.4294718685925559,0.9965246338965807,-2.7062685574520136,1.0751399184398431,-1.4762186460484032,0
0.8930939374726523,0.8209668843684006,-1.3836691377158696,3.3025780913730722,-2.5515542691942033,0
0.14332306238531634,-0.12442732310641852,2.371106540537046,1.599692922376228,-0.5312952334747416,1
0.25290346773408,-1.4891464178991283,-1.2284745452162937,1.9025452818325188,-2.060454624124394,0
-0.2614787437713275,0.43374922088634593,-1.4006836495613117,0.5368325735586814,-1.5277427927454685,0
-1.0089952979766088,-0.4702435923032813,2.021776576874707,3.732256310997194,-4.772073511123129,1
-0.24190241712483984,-1.0843712084571229,2.752656938684842,2.762088914451019,-2.228357365953366,1
0.291631493228115,0.7917964128034704,-2.4478083610766945,0.9994908085554948,-1.5205736274522192,0
0.5128965882741005,0.4990855654659427,-2.5265723617342744,1.4068465040004323,-1.6196994641009175,0
1.4450930075224389,-0.45379248516408377,-2.8128163830971644,3.488214351427697,-2.4029115590702532,0
0.6093314212192755,-0.5939031720203022,-1.3167437752591042,2.734574954232047,-2.3897457686263954,0
0.6258031636318244,-0.610022977498356,-2.072719798397669,2.0349768323821853,-1.9206410160995682,0
0.46559224045660674,-0.28879530269948617,-2.8489701254446813,1.164674686870041,-1.5666777635321887,0
0.9835454030234596,-0.015917845002242307,-2.3224654791089816,2.680484348902941,-2.1143866615238283,0
1.092938835516261,0.18729554982321833,-2.2302046415957353,3.05576938903916,-2.295234589126899,0
0.48331568592975915,0.6526464071770783,-2.110198519590306,1.7909875708110132,-1.910081380923468,0
0.9472565707444545,1.5351487200075487,-0.7555966819819284,4.025511404907888,-2.979986211135612,0
1.0553207198652284,0.0001866646349733769,-0.8357186764235642,3.9699711553391577,-2.7774251486139905,0
-0.047796484490266966,-2.640897679343706,-0.6441001271236648,1.6789692492558155,-2.087853070097248,0
0.4982115666549458,-1.7645959092770471,-1.077545719530554,2.6435392136750475,-2.382067429870954,0
-0.5820476541712691,-2.899893780274999,2.430204690579763,2.408013369608785,-2.53269685039325,1
0.08444072399992075,0.08528423349335175,-0.9604084521835512,1.8315807163438158,-2.155664780554072,0
0.6305901211156351,-1.4896374214361092,-2.2624880977870494,1.9803118944818439,-1.9287463785056924,0
0.9315716890865464,-1.1378071596536348,-2.912194267631385,2.186643297129706,-1.9080062758420948,0
0.12913149081566466,-0.20902109965135976,-1.7986336919896266,1.4650271522915705,-2.022027017136023,0
-0.09051302517866056,-0.7922089061846919,-0.895386183160833,1.4930503950544776,-2.0589812756980295,0
0.004171336399523939,-0.9159247272624271,-1.01055977486702,1.600897873070699,-2.0630877878440748,0
0.932190927313574,1.8272615049570138,-1.6659950620214228,3.127879034248952,-2.4137942324587676,0
0.6933508594413187,0.39167061561527167,-2.374533853540954,2.0701224419215607,-1.9644748549134325,0
-0.22047105407612605,-0.8259841780265164,1.7128272148378973,1.0412123095623038,-0.7890742559587043,1
0.2863958512260574,2.569907035475335,-0.6442656315477349,2.664775812755135,-2.5805605298783867,0
-0.42887806554833574,-0.14428794263673994,2.4266566731352226,2.7357200287964885,-2.6296180787259105,1
0.2990396001197193,-2.7222777409231447,-2.0151757066432774,1.6080790950169925,-1.980235709660373,0
0.996188005631236,1.8095149185186066,-2.221630672667418,2.784693804684524,-2.164330988828122,0
1.0954817832022907,1.0401885647927522,-2.9644153687194503,2.3253926852538553,-1.8080155867374743,0
1.1345228743692477,-0.019468699077097074,-2.597862029776989,2.905089287603875,-2.2115746010874346,0
0.5293702169669523,-1.7794294488516276,-1.4311427058339543,2.380080179310019,-2.1915399695916027,0
-0.5140369844448842,0.4739340992113509,1.6148276606555843,1.80231338867067,-2.101488376806799,1
0.7556489914330349,0.33972385937475696,-1.5476154902703372,2.843553952900209,-2.3559757766996485,0
0.4607343012313432,0.06863704842771541,-2.5559876792528935,1.4114377724984872,-1.720435805761138,0
1.2987077705808632,-1.6553688814058016,-3.6728130404516337,2.234047752920593,-1.6560441414796578,0
0.1650312298330232,-0.7898474390492546,-3.059604773948374,0.3176052824176012,-1.246373112176748,0
-0.22542658177361352,-1.8460482504440554,-1.765532162750007,0.394690183485612,-1.4609264042756958,0
0.09977242437037137,0.2349778748162469,-2.826703955257199,0.5136487011334618,-1.4680176646124758,0
0.08320855896411672,-0.22094226150476054,-1.1169980643289281,1.743899603293447,-2.126080163819972,0
0.2711726264977905,1.698092906333733,-1.8422225898860858,1.3456499504754365,-1.683296648214245,0
1.0227597583284773,0.09110086660612234,-2.1372821466435625,2.9353314642289368,-2.2467737358051307,0
0.291504257617194,-0.5615879353732794,-2.1461094722524545,1.3194136227110413,-1.7400682251586312,0
0.3587777453730234,-0.03151232442302292,-2.9456021929528022,0.8561511236930379,-1.453391276636425,0
-0.7037706807971811,1.0080040042932596,1.454268206711528,1.877095602707928,-2.549521915069515,1
0.7140012922326151,0.8280660763723794,-1.2084490452885461,2.9829993347818524,-2.4389440802309177,0
-0.344966958478363,-0.6544018951685149,2.0771352068784714,1.8363324542887773,-1.6846859111840513,1
0.6464194801486483,1.2237103406692909,-3.1448511244861708,1.1276406312636222,-1.348827427668112,0
-0.034783006980188436,-0.5895673839924012,-1.7349876641258,0.9945116131732747,-1.7694794420598539,0
0.4182640005625602,0.09412426778927614,-1.73002253890188,1.9921751960865135,-2.079957108131421,0
-0.3564273320474496,-0.2323044937361695,2.8056161858537854,2.7743943631342742,-2.4065063810790175,1
0.20441353768801984,-0.639230561280132,-0.6541373938677553,2.253568855520089,-2.2857855429982985,0
1.1891802900809374,1.2030478522059247,-4.900087377865665,1.1348178413091352,-1.1537296982088387,0
-0.46350771669550483,-0.21347213599941883,2.505932121157322,2.508020053433161,-2.416234459615926,1
-0.6476270151947618,0.8642436147342264,2.037768776582354,2.5649767784204824,-2.9551599484725495,1
-0.40912401843915047,1.197186484622428,1.6362656650848535,1.5699803861872765,-1.679329443474528,1
-0.029237992992923845,-0.32894408535730224,2.4818455461911246,1.7477890962985485,-0.9237296889683506,1
0.37229029275402414,0.41076218957588423,-1.663648658363934,1.8554917493825793,-1.9854510599082793,0
0.5221224907124735,-0.791709350567595,-1.665910051674413,2.3076586332025264,-2.2178880645452885,0
0.7081164928404908,0.187538784413962,-2.490510943359049,1.9470952631545397,-1.85619207493234,0
0.509366490175542,0.8947235146471376,-2.739825606804763,1.183599995690395,-1.473451229107003,0
-1.0640905726728103,-1.4760670917717218,1.7134104227847398,1.7339916239561983,-2.8835232696406816,1
0.983122561476435,-0.29859673760962646,-2.3125186713681796,2.8943066316212316,-2.335606938713977,0
1.240573154538782,0.1443434672966939,-4.099678147277738,1.9056491453434314,-1.5704116154962742,0
0.49500154311034916,0.2820026250168557,-2.6478436454476006,1.3488526220005643,-1.6346527335166954,0
1.1965126354802176,-0.8082184087866364,-2.4310355579874114,3.2409978919886555,-2.39918222848972,0
-0.4880686758930013,-0.429063876901458,1.7752896098456814,1.4617011392033916,-1.6400485442596915,1
0.7486173576513375,-0.7242465320583404,-2.3509145466880748,2.21559643941039,-2.0184124621275132,0
0.7913937724605014,0.2963644392546358,-1.6465125763877149,2.85570970666508,-2.348943205451089,0
0.2604454980777502,1.0527915569027135,-1.9820865310827187,1.3576110460794901,-1.7672104130886643,0
0.6318163113384534,-0.8595000398001769,-1.9309566224701853,2.285741651283823,-2.119326642055821,0
0.2500270039540362,1.569866436259967,-1.0168767200561473,2.081594192031837,-2.171349768829653,0
0.6469617261315774,1.157346311723567,-1.510978749920422,2.529646229177559,-2.188649415220494,0
-0.7048116294694393,-0.575881712458321,0.9883055319038585,1.2435687871977232,-2.066229557108452,1
0.16882157493030636,-1.216325832795099,-1.47062247527325,1.6213438450918938,-1.9951356023828901,0
0.9581001684021826,-0.8214695290296501,-3.047695667175443,2.023205004392505,-1.7457820536481066,0
1.0409763439098183,-0.23937685150891483,-2.6264062888613555,2.642842888062062,-2.099064225299078,0
0.6731994968499233,0.7932854051651251,-3.774932161808045,1.0417342638627796,-1.4584032244848903,0
0.02674448427314169,-2.21004278929018,-0.673629403007304,1.9382157243022895,-2.2504377147249857,0
0.8287991359525,0.22374831957430621,-2.5917262033208437,2.1409898474703697,-1.9030558043498806,0
0.5363796837707657,0.7591785027052609,-1.988579812007646,2.189865005077109,-2.195680700285781,0
0.5681746276257431,-0.4927727282429369,-2.177767669406176,1.9471160402337497,-1.9624108436763112,0
1.0486650419474823,-0.06184008396068339,-1.4991439308356957,3.5051032487236915,-2.5564143554878913,0
0.1278048120052102,-0.5382361859911543,-1.3203446436904474,1.6561798327785882,-2.0401988242899556,0
0.2729329032432347,-1.595636760889683,2.9178915208409673,2.546268486914868,-1.1034541633427444,1
0.15098955345398424,-0.6793845698063502,-2.2742022514017446,0.8030627363937359,-1.4754757828917549,0
0.8823332253661997,1.0357246425830327,-1.8257354896559845,2.8812372022836423,-2.297454748826196,0
0.17576311591592098,1.1646149903103564,-1.387988314669621,1.586748429224052,-1.9156920414941447,0
0.84064928006172,-1.1784403468600457,-1.3590564239871776,3.052724844939843,-2.364900126565335,0
0.34107567322268895,1.0045929091264905,-1.5320282981422428,1.9495220093173242,-2.0839373938042725,0
-0.3944505395175878,-0.08392725487267538,2.227650863056401,2.2775345605166986,-2.169801827668395,1
-0.0076573078237937575,0.02925147970187543,2.716488837711666,1.5702632618718482,-0.6119115829433481,1
-1.015017708285824,-0.3326571805631725,1.7759920872799075,2.2201262465214637,-3.28993738481735,1
1.3352390862187662,-0.7844906432421096,-2.471914023877119,3.3559591342159436,-2.3106814145895727,0
0.457540394294351,1.4182403547575644,-2.028547684098746,1.8410135713849072,-1.972856084430752,0
-0.3234947514905925,1.9898550733375573,-1.0745172293409504,0.8362032444430552,-1.8165661181496628,0
1.018314648741891,1.1029277327426599,-3.202923532586831,2.1806634993517555,-1.873287842635045,0
-0.011307975503924483,0.022203934542636587,-0.6789289684477295,1.852734627841001,-2.2244758869892367,0
0.6432755936390022,-0.7563234246285745,-2.9688131319818285,1.5686997955559077,-1.7488168887125648,0
-0.28615752869010636,-1.9854610204177623,-1.044132548472574,1.0341139971630067,-1.9519849303310195,0
0.14122134051422042,0.5963970691176537,-2.3263151992050943,0.7946197872878176,-1.5025623875972405,0
1.4725584264434572,-0.33849396429229733,-1.981344360533132,4.099799120562111,-2.679294663113348,0
0.4746235901163596,-0.2283383352994422,-1.9710360382402676,1.8997725220413146,-1.9846256388962826,0
-0.42532337060915004,-1.0418475454405287,-0.8724581834340068,0.7611253025644253,-1.8249009994426384,0
0.8101758141931068,-0.25018783320716287,-2.476148891085553,2.0168454646975245,-1.7583791799476796,0
1.1416111641023374,-1.2975096399822306,-2.1080539458652336,3.3502502280497692,-2.4782006701310113,0
0.36316156756541296,-1.0563279993057415,-1.1717891020331415,2.2948153604168695,-2.271451822630633,0
0.20812511786124266,-2.3702524800658122,-1.6960839329474644,1.499704269149644,-1.8907752573301244,0
-0.468298831881532,0.19332032475446598,2.67419777660965,2.8830975414697653,-2.7526562383205873,1
0.9090034190970981,0.21294997367162288,-2.3308069575192696,2.44660438332594,-1.9930355531053694,0
-0.5301611800915962,-1.3834625118283659,1.9392012919553165,3.1189156149724373,-3.3840273234607046,1
0.5286502693155433,-0.927784109060761,-2.8527711112569127,1.417111664524231,-1.7308053910770997,0
0.616956100821674,1.0478511314651566,-2.9688715723830885,1.4490224345954563,-1.6659269968310226,0
0.376085604233498,1.0951604117202318,-2.201919327956582,1.2872025747957805,-1.5906771364529835,0
1.0243854516773865,0.01424416401371203,-1.8225622896995002,3.1277859912928485,-2.324643794380975,0
0.46662489517287975,-2.206418848383733,-1.3711491988119768,2.5162202716817275,-2.4129724842529336,0
-0.10669722527229286,-1.0585037209958124,-1.042893530542731,1.3132992737827025,-1.9535197319682247,0
1.1333033413008518,-0.2621451438679057,-1.4069126324381163,3.771215507031523,-2.6628479484197287,0
0.21603245697627438,0.40191895517392295,-1.3697539255910152,1.8532697973063783,-2.1230418974342298,0
0.32339708811973056,0.5863329755781368,-1.5474624120310216,1.8434160660746333,-2.00721281088449,0
0.43366906013670925,2.444582752582506,-1.8196756682261253,1.8450207883755074,-1.9351619237882096,0
0.5083182465761471,0.15187760961393976,-1.7273928930237705,2.176317125465641,-2.126170911783818,0
0.253959268568162,-1.5215968426326696,-0.064018036071539,2.8612353214618897,-2.615393538001185,0
0.3248198382012273,-1.8259842416276302,-0.9679629486882835,2.3232828620225887,-2.284832019292665,0
-0.7831077282892702,0.8010809637881857,1.6048459942748006,1.8539011469923976,-2.595701923189278,1
-0.8144522018200397,0.3770920937424761,1.909254832492038,2.1432268600610396,-2.8326545844886675,1
0.9945737708303943,0.5469610954632903,-2.0377758474735193,2.8792962616175664,-2.195271974416788,0
0.7344332034793036,1.4294578020440076,-3.466607335399438,1.2070951223691173,-1.413671501446577,0
-1.1538415589047475,-0.5690273622751935,1.926307932559957,3.1004641898163494,-4.380776916891062,1
0.5159216965228011,-0.13414517626645758,-2.355830339122936,1.6398926992528013,-1.7934540336640556,0
0.048309989876307746,0.7754237330893744,-0.41656018502028735,2.269507090890507,-2.4639145309740402,0
0.5546438507793783,0.36141552377197955,-2.6534387765606757,1.543499415092216,-1.7443686347684664,0
-0.5308014805556183,1.8381007079616358,2.2417139209029537,2.5509606696011558,-2.672350804763629,1
-0.45985767831512825,-1.8604479999243069,2.2184530364855135,2.2113452140209913,-2.209936475494133,1
0.5664035538246899,0.43350549994684245,-0.3736931470406033,3.415246299324859,-2.8096925519245306,0
0.606956689572069,-0.8404709356859309,-1.26373405310077,2.7247812006311465,-2.362863183281188,0
-0.08499359553642172,-0.44309487395607067,2.4105796370339765,1.6905052340888729,-0.9815128420620276,1
0.18154783448130862,1.90329268772716,-1.8470774370337335,1.3579935129771696,-1.8434260726123974,0
0.09637164607500925,-0.3255873571531219,-2.3521772572407076,0.7396327286594087,-1.527553969714341,0
-0.33135215304065835,0.7099291292005268,-0.6358467239414138,1.0178323711809705,-1.8506204664830515,0
0.6048718945781397,-0.09530972104935061,-1.6714369907786497,2.4499684681764737,-2.235196026157747,0
